id,size,propertyType,bedrooms,latitude,longitude,localityName,suburbName,cityName,price,companyName
9962390,400 sq ft,Independent Floor,1,28.59198189,77.30554199,New Ashok Nagar,Delhi East,Delhi,7000,Golden Properties
9962661,450 sq ft,Independent Floor,1,28.59205246,77.30568695,New Ashok Nagar,Delhi East,Delhi,7500,Golden Properties
9999459,300 sq ft,Independent Floor,1,28.59187508,77.30462646,New Ashok Nagar,Delhi East,Delhi,5000,Golden Properties
9973754,300 sq ft,Independent Floor,1,28.59187508,77.30462646,New Ashok Nagar,Delhi East,Delhi,5000,Golden Properties
9966246,680 sq ft,Apartment,2,28.59210205,77.30482483,New Ashok Nagar,Delhi East,Delhi,10000,Golden Properties
9976932,490 sq ft,Apartment,1,28.59217072,77.30567169,New Ashok Nagar,Delhi East,Delhi,10000,Golden Properties
9973084,200 sq ft,Apartment,1,28.59000778,77.30256653,New Ashok Nagar,Delhi East,Delhi,6500,Golden Properties
9973582,350 sq ft,Independent Floor,1,28.59238052,77.3055954,New Ashok Nagar,Delhi East,Delhi,5000,Golden Properties
9958047,600 sq ft,Independent House,2,28.59229279,77.30552673,New Ashok Nagar,Delhi East,Delhi,18000,Golden Properties
9971092,350 sq ft,Independent Floor,1,28.59173203,77.30568695,New Ashok Nagar,Delhi East,Delhi,5000,Golden Properties
9977917,350 sq ft,Independent Floor,1,28.59173203,77.30568695,New Ashok Nagar,Delhi East,Delhi,5000,Golden Properties
9973802,250 sq ft,Apartment,1,28.58989334,77.30732727,New Ashok Nagar,Delhi East,Delhi,5500,Welcome Properties
9969058,800 sq ft,Apartment,3,28.59244347,77.30899811,New Ashok Nagar,Delhi East,Delhi,17000,Welcome Properties
9978321,600 sq ft,Apartment,2,28.59244347,77.30899811,New Ashok Nagar,Delhi East,Delhi,14000,Welcome Properties
9972190,800 sq ft,Apartment,3,28.59564972,77.31015778,New Ashok Nagar,Delhi East,Delhi,18000,Welcome Properties
9790174,750 sq ft,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,12000,Akash Properties
9640547,400 sq ft,Independent Floor,1,28.60352135,77.29837799,Trilokpuri,Delhi East,Delhi,8000,Akash Properties
9636559,300 sq ft,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,5500,Akash Properties
9638891,350 sq ft,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,6000,Akash Properties
9645362,"1,000 sq ft",Independent Floor,3,28.60830116,77.28868866,mayur vihar phase 1,Delhi East,Delhi,20000,Akash Properties
9407347,420 sq ft,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,8500,Akash Properties
9407359,500 sq ft,Independent Floor,1,28.60354614,77.29105377,mayur vihar phase 1,Delhi East,Delhi,10000,Akash Properties
8818709,450 sq ft,Independent Floor,2,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,15000,Prince Associates
8818791,350 sq ft,Apartment,1,28.59740639,77.30284882,Trilokpuri,Delhi East,Delhi,8000,Prince Associates
8818834,400 sq ft,Apartment,1,28.5974617,77.3026123,Trilokpuri,Delhi East,Delhi,8500,Prince Associates
8818788,400 sq ft,Apartment,1,28.5962925,77.29953766,Trilokpuri,Delhi East,Delhi,10000,Prince Associates
8818783,400 sq ft,Apartment,1,28.59643555,77.29930878,Trilokpuri,Delhi East,Delhi,9000,Prince Associates
8818779,400 sq ft,Apartment,1,28.59639549,77.29929352,Trilokpuri,Delhi East,Delhi,9500,Prince Associates
8818807,500 sq ft,Independent Floor,2,28.61366272,77.28773499,Patparganj,Delhi East,Delhi,11000,Prince Associates
8818822,300 sq ft,Apartment,1,28.60990334,77.28969574,Shahdara,Delhi East,Delhi,7000,Prince Associates
8818596,410 sq ft,Independent Floor,1,28.59583092,77.29813385,Mayur Vihar,Delhi East,Delhi,9500,Prince Associates
8818822,300 sq ft,Apartment,1,28.60990334,77.28969574,Shahdara,Delhi East,Delhi,7000,Prince Associates
9976573,"1,150 sq ft",Apartment,2,28.59685707,77.2977066,Mayur Vihar,Delhi East,Delhi,26500,Rupak Properties Stock
9805895,500 sq ft,Apartment,1,28.59194756,77.30992889,New Ashok Nagar,Delhi East,Delhi,10000,Welcome Properties
9574169,450 sq ft,Apartment,1,28.59169006,77.30897522,New Ashok Nagar,Delhi East,Delhi,9000,Welcome Properties
9805898,450 sq ft,Apartment,1,28.6244812,77.322258,Gazipur,Delhi East,Delhi,10000,Welcome Properties
9805902,500 sq ft,Apartment,1,28.60900879,77.29327393,mayur vihar phase 1,Delhi East,Delhi,13000,Welcome Properties
9805880,850 sq ft,Apartment,3,28.59104156,77.30918121,New Ashok Nagar,Delhi East,Delhi,18000,Welcome Properties
9801352,600 sq ft,Apartment,2,28.59444809,77.30963135,New Ashok Nagar,Delhi East,Delhi,15000,Welcome Properties
9801355,250 sq ft,Apartment,1,28.59121704,77.30918121,New Ashok Nagar,Delhi East,Delhi,6000,Welcome Properties
9801361,250 sq ft,Apartment,1,28.59121704,77.30918121,New Ashok Nagar,Delhi East,Delhi,6000,Welcome Properties
9801371,250 sq ft,Apartment,1,28.59121704,77.30918121,New Ashok Nagar,Delhi East,Delhi,6000,Welcome Properties
9805910,250 sq ft,Apartment,1,28.59121704,77.30918121,New Ashok Nagar,Delhi East,Delhi,6000,Welcome Properties
9805883,250 sq ft,Apartment,1,28.59121704,77.30918121,New Ashok Nagar,Delhi East,Delhi,6000,Welcome Properties
9662619,250 sq ft,Apartment,1,28.59121704,77.30918121,New Ashok Nagar,Delhi East,Delhi,6000,Welcome Properties
9662492,250 sq ft,Apartment,1,28.59121704,77.30918121,New Ashok Nagar,Delhi East,Delhi,6000,Welcome Properties
9805904,250 sq ft,Apartment,1,28.60710716,77.2953186,mayur vihar phase 1,Delhi East,Delhi,9000,Welcome Properties
9805882,250 sq ft,Apartment,1,28.59121704,77.30918121,New Ashok Nagar,Delhi East,Delhi,6000,Welcome Properties
9801353,250 sq ft,Apartment,1,28.59121704,77.30918121,New Ashok Nagar,Delhi East,Delhi,6000,Welcome Properties
9805890,250 sq ft,Apartment,1,28.59121704,77.30918121,New Ashok Nagar,Delhi East,Delhi,8000,Welcome Properties
9805904,250 sq ft,Apartment,1,28.60710716,77.2953186,mayur vihar phase 1,Delhi East,Delhi,9000,Welcome Properties
9805882,250 sq ft,Apartment,1,28.59121704,77.30918121,New Ashok Nagar,Delhi East,Delhi,6000,Welcome Properties
9801353,250 sq ft,Apartment,1,28.59121704,77.30918121,New Ashok Nagar,Delhi East,Delhi,6000,Welcome Properties
9985344,210 sq ft,Apartment,1,28.59049797,77.30374908,New Ashok Nagar,Delhi East,Delhi,6500,Golden Properties
9976586,225 sq ft,Apartment,1,28.59375381,77.30673218,New Ashok Nagar,Delhi East,Delhi,7500,Golden Properties
9954882,480 sq ft,Apartment,1,28.58750153,77.30536652,New Ashok Nagar,Delhi East,Delhi,8000,Golden Properties
9979571,210 sq ft,Apartment,1,28.59049797,77.30380249,New Ashok Nagar,Delhi East,Delhi,6500,Golden Properties
8854112,"1,125 sq ft",Independent Floor,2,28.63578415,77.2964325,Preet Vihar,Delhi East,Delhi,26000,Delli Property
8853953,"1,350 sq ft",Independent Floor,2,28.63681412,77.29563141,Preet Vihar,Delhi East,Delhi,28000,Delli Property
9961538,"1,625 sq ft",Independent Floor,3,28.66281128,77.31726837,Shahdara,Delhi East,Delhi,45000,Delli Property
9517338,"1,000 sq ft",Independent Floor,1,28.69287491,77.12766266,Anand Vihar,Delhi East,Delhi,15000,Sanjiv Bhagat
9954592,600 sq ft,Apartment,2,28.59244347,77.30899811,New Ashok Nagar,Delhi East,Delhi,14000,Welcome Properties
9529070,"1,500 sq ft",Apartment,3,28.60018158,77.31658936,Vasundhara Enclave,Delhi East,Delhi,27000,user
6919783,450 sq ft,Independent House,1,28.63085365,77.30574036,Patparganj,Delhi East,Delhi,10000,C P Singh
8738906,800 sq ft,Independent Floor,2,28.60836983,77.29311371,mayur vihar phase 1,Delhi East,Delhi,18000,user
8821740,450 sq ft,Apartment,1,28.68589211,77.31602478,Dilshad Garden,Delhi East,Delhi,9000,B K Pokhriyal
8881847,"1,375 sq ft",Independent Floor,4,28.66939735,77.24913788,Shahdara,Delhi East,Delhi,40000,Gaurav Mittal
8823942,"1,500 sq ft",Independent House,2,28.60578156,77.29753876,mayur vihar phase 1,Delhi East,Delhi,30000,Vibha
9963403,300 sq ft,Independent Floor,1,28.59269524,77.3061142,New Ashok Nagar,Delhi East,Delhi,7000,Shree Properties
9978157,700 sq ft,Independent Floor,2,28.5881424,77.30654144,New Ashok Nagar,Delhi East,Delhi,14000,Shree Properties
9999161,270 sq ft,Independent House,1,28.59187317,77.30658722,New Ashok Nagar,Delhi East,Delhi,8000,Shree Properties
9992030,510 sq ft,Independent House,2,28.59206963,77.30562592,New Ashok Nagar,Delhi East,Delhi,14000,Shree Properties
9953241,230 sq ft,Independent House,1,28.59155083,77.3048172,New Ashok Nagar,Delhi East,Delhi,6000,Shree Properties
9997198,250 sq ft,Independent House,1,28.59287834,77.30565643,New Ashok Nagar,Delhi East,Delhi,7500,Shree Properties
9964192,275 sq ft,Independent House,1,28.5882206,77.30475616,New Ashok Nagar,Delhi East,Delhi,9000,Shree Properties
9968144,700 sq ft,Independent Floor,2,28.5881424,77.30654144,New Ashok Nagar,Delhi East,Delhi,14000,Shree Properties
9954539,400 sq ft,Independent Floor,1,28.59229279,77.30554962,New Ashok Nagar,Delhi East,Delhi,8500,Shree Properties
9979057,235 sq ft,Independent Floor,1,28.59650421,77.30901337,New Ashok Nagar,Delhi East,Delhi,7300,Shree Properties
9991908,250 sq ft,Independent Floor,1,28.58630753,77.30348206,New Ashok Nagar,Delhi East,Delhi,9000,Shree Properties
9976728,250 sq ft,Independent Floor,1,28.58630753,77.30348206,New Ashok Nagar,Delhi East,Delhi,9000,Shree Properties
9961245,250 sq ft,Independent Floor,1,28.58630753,77.30348206,New Ashok Nagar,Delhi East,Delhi,9000,Shree Properties
9989842,500 sq ft,Independent Floor,2,28.58918571,77.30262756,New Ashok Nagar,Delhi East,Delhi,12000,Shree Properties
9972178,500 sq ft,Independent Floor,2,28.59229279,77.30554962,New Ashok Nagar,Delhi East,Delhi,12000,Shree Properties
9986729,300 sq ft,Independent Floor,1,28.59547806,77.30644226,New Ashok Nagar,Delhi East,Delhi,8500,Shree Properties
9964217,300 sq ft,Independent Floor,1,28.59199905,77.30562592,New Ashok Nagar,Delhi East,Delhi,6500,Shree Properties
9987009,400 sq ft,Independent Floor,1,28.58757973,77.30651093,New Ashok Nagar,Delhi East,Delhi,7500,Shree Properties
9963403,300 sq ft,Independent Floor,1,28.59269524,77.3061142,New Ashok Nagar,Delhi East,Delhi,7000,Shree Properties
9960546,200 sq ft,Independent Floor,1,28.59229279,77.30554962,New Ashok Nagar,Delhi East,Delhi,6500,Shree Properties
9971499,200 sq ft,Independent Floor,1,28.59229279,77.30554962,New Ashok Nagar,Delhi East,Delhi,6700,Shree Properties
9595472,950 sq ft,Apartment,2,28.59663963,77.29475403,mayur vihar phase 1,Delhi East,Delhi,23000,Rupak Properties Stock
9597422,"1,200 sq ft",Apartment,3,28.59952736,77.29277039,mayur vihar phase 1,Delhi East,Delhi,35000,Rupak Properties Stock
9595472,950 sq ft,Apartment,2,28.59663963,77.29475403,mayur vihar phase 1,Delhi East,Delhi,23000,Rupak Properties Stock
9996929,300 sq ft,Apartment,1,28.58977509,77.30593109,New Ashok Nagar,Delhi East,Delhi,6000,Golden Properties
9994212,400 sq ft,Apartment,2,28.58999825,77.30464172,Shahdara,Delhi East,Delhi,14000,Golden Properties
9974897,500 sq ft,Independent Floor,2,28.59048653,77.30458069,New Ashok Nagar,Delhi East,Delhi,11000,Golden Properties
9966851,600 sq ft,Independent Floor,1,28.59233665,77.30574036,New Ashok Nagar,Delhi East,Delhi,10000,Golden Properties
9972319,500 sq ft,Apartment,1,28.58742905,77.30548859,New Ashok Nagar,Delhi East,Delhi,8000,Golden Properties
9966049,700 sq ft,Independent Floor,3,28.59024239,77.30487823,New Ashok Nagar,Delhi East,Delhi,13000,Golden Properties
9969920,600 sq ft,Apartment,2,28.58866882,77.3059082,New Ashok Nagar,Delhi East,Delhi,10000,Golden Properties
9965179,400 sq ft,Apartment,1,28.5904808,77.30465698,New Ashok Nagar,Delhi East,Delhi,10000,Golden Properties
9985481,600 sq ft,Independent Floor,2,28.59028816,77.30368042,New Ashok Nagar,Delhi East,Delhi,12000,Golden Properties
9985521,600 sq ft,Independent Floor,2,28.59005737,77.30353546,New Ashok Nagar,Delhi East,Delhi,11000,Golden Properties
9961103,400 sq ft,Apartment,1,28.5936718,77.30710602,Shahdara,Delhi East,Delhi,8000,Golden Properties
9961173,300 sq ft,Apartment,1,28.59525681,77.30765533,Shahdara,Delhi East,Delhi,5000,Golden Properties
9981289,350 sq ft,Independent Floor,1,28.59238052,77.3055954,New Ashok Nagar,Delhi East,Delhi,5500,Golden Properties
9998653,250 sq ft,Apartment,1,28.59117317,77.30423737,New Ashok Nagar,Delhi East,Delhi,6000,Golden Properties
9966526,450 sq ft,Apartment,2,28.59105873,77.30405426,New Ashok Nagar,Delhi East,Delhi,8000,Golden Properties
9966568,270 sq ft,Apartment,1,28.5908947,77.30408478,New Ashok Nagar,Delhi East,Delhi,6000,Golden Properties
9995307,400 sq ft,Independent Floor,1,28.59548187,77.30754852,New Ashok Nagar,Delhi East,Delhi,6000,Welcome Properties
9963427,550 sq ft,Apartment,2,28.59448242,77.3111496,New Ashok Nagar,Delhi East,Delhi,12000,Welcome Properties
8818699,200 sq ft,Independent Floor,1,28.61224365,77.28973389,mayur vihar phase 1,Delhi East,Delhi,6500,Prince Associates
8818867,"1,000 sq ft",Independent Floor,3,28.60183525,77.28865051,mayur vihar phase 1,Delhi East,Delhi,21000,Prince Associates
8818597,410 sq ft,Independent Floor,1,28.59583092,77.29813385,Mayur Vihar,Delhi East,Delhi,9500,Prince Associates
8818715,200 sq ft,Independent Floor,1,28.60073471,77.28748322,mayur vihar phase 1,Delhi East,Delhi,6000,Prince Associates
8818775,180 sq ft,Independent Floor,1,28.60946465,77.29064941,mayur vihar phase 1,Delhi East,Delhi,6500,Prince Associates
8818768,380 sq ft,Independent Floor,1,28.60102844,77.29423523,mayur vihar phase 1,Delhi East,Delhi,9500,Prince Associates
8818751,400 sq ft,Independent Floor,1,28.60055161,77.28653717,mayur vihar phase 1,Delhi East,Delhi,8500,Prince Associates
9984279,300 sq ft,Independent House,1,28.63890648,77.29360962,Preet Vihar,Delhi East,Delhi,5000,BK Associates
9978053,"1,000 sq ft",Independent Floor,1,28.63837814,77.29335785,Preet Vihar,Delhi East,Delhi,16000,BK Associates
9965465,550 sq ft,Independent Floor,1,28.63852882,77.29275513,Preet Vihar,Delhi East,Delhi,8500,BK Associates
9574174,490 sq ft,Apartment,1,28.59120941,77.30724335,New Ashok Nagar,Delhi East,Delhi,8500,Welcome Properties
9805889,480 sq ft,Apartment,1,28.59498596,77.30965424,New Ashok Nagar,Delhi East,Delhi,9000,Welcome Properties
9801360,480 sq ft,Apartment,1,28.59498596,77.30965424,New Ashok Nagar,Delhi East,Delhi,9000,Welcome Properties
9662641,700 sq ft,Apartment,2,28.59485435,77.31109619,New Ashok Nagar,Delhi East,Delhi,11000,Welcome Properties
9801368,280 sq ft,Apartment,1,28.5945816,77.31046295,New Ashok Nagar,Delhi East,Delhi,5000,Welcome Properties
9662640,500 sq ft,Apartment,1,28.5943985,77.30622864,New Ashok Nagar,Delhi East,Delhi,11000,Welcome Properties
9801367,500 sq ft,Apartment,1,28.5943985,77.30622864,New Ashok Nagar,Delhi East,Delhi,10000,Welcome Properties
9805893,500 sq ft,Apartment,1,28.5943985,77.30622864,New Ashok Nagar,Delhi East,Delhi,10000,Welcome Properties
9662634,700 sq ft,Apartment,2,28.59580421,77.30808258,New Ashok Nagar,Delhi East,Delhi,11000,Welcome Properties
9801366,700 sq ft,Apartment,2,28.59580421,77.30808258,New Ashok Nagar,Delhi East,Delhi,13000,Welcome Properties
9805889,480 sq ft,Apartment,1,28.59498596,77.30965424,New Ashok Nagar,Delhi East,Delhi,9000,Welcome Properties
9801360,480 sq ft,Apartment,1,28.59498596,77.30965424,New Ashok Nagar,Delhi East,Delhi,9000,Welcome Properties
9805899,450 sq ft,Apartment,1,28.62471771,77.32051849,Gazipur,Delhi East,Delhi,12000,Welcome Properties
9574176,600 sq ft,Apartment,2,28.59244347,77.30899811,New Ashok Nagar,Delhi East,Delhi,14000,Welcome Properties
9574171,800 sq ft,Apartment,3,28.59564972,77.31015778,New Ashok Nagar,Delhi East,Delhi,18000,Welcome Properties
9805900,520 sq ft,Apartment,1,28.62288475,77.32286835,Gazipur,Delhi East,Delhi,15000,Welcome Properties
9662640,500 sq ft,Apartment,1,28.5943985,77.30622864,New Ashok Nagar,Delhi East,Delhi,11000,Welcome Properties
9801367,500 sq ft,Apartment,1,28.5943985,77.30622864,New Ashok Nagar,Delhi East,Delhi,10000,Welcome Properties
9805893,500 sq ft,Apartment,1,28.5943985,77.30622864,New Ashok Nagar,Delhi East,Delhi,10000,Welcome Properties
9662634,700 sq ft,Apartment,2,28.59580421,77.30808258,New Ashok Nagar,Delhi East,Delhi,11000,Welcome Properties
9801366,700 sq ft,Apartment,2,28.59580421,77.30808258,New Ashok Nagar,Delhi East,Delhi,13000,Welcome Properties
9805892,700 sq ft,Apartment,2,28.59580421,77.30808258,New Ashok Nagar,Delhi East,Delhi,13000,Welcome Properties
9662621,700 sq ft,Apartment,2,28.59619331,77.30973816,New Ashok Nagar,Delhi East,Delhi,12000,Welcome Properties
9801365,650 sq ft,Apartment,2,28.59642792,77.3103714,New Ashok Nagar,Delhi East,Delhi,12000,Welcome Properties
9805891,620 sq ft,Apartment,2,28.59610176,77.30823517,New Ashok Nagar,Delhi East,Delhi,15000,Welcome Properties
9662627,620 sq ft,Apartment,2,28.59610176,77.30823517,New Ashok Nagar,Delhi East,Delhi,15000,Welcome Properties
9801364,620 sq ft,Apartment,2,28.59610176,77.30823517,New Ashok Nagar,Delhi East,Delhi,15000,Welcome Properties
9662641,700 sq ft,Apartment,2,28.59485435,77.31109619,New Ashok Nagar,Delhi East,Delhi,11000,Welcome Properties
9801368,280 sq ft,Apartment,1,28.5945816,77.31046295,New Ashok Nagar,Delhi East,Delhi,5000,Welcome Properties
9805905,650 sq ft,Apartment,2,28.59254646,77.31024933,New Ashok Nagar,Delhi East,Delhi,13000,Welcome Properties
9662646,270 sq ft,Apartment,1,28.59111214,77.30786133,New Ashok Nagar,Delhi East,Delhi,6500,Welcome Properties
9801370,270 sq ft,Apartment,1,28.59107208,77.30789948,New Ashok Nagar,Delhi East,Delhi,7000,Welcome Properties
9805897,270 sq ft,Apartment,1,28.59109879,77.30800629,New Ashok Nagar,Delhi East,Delhi,7500,Welcome Properties
9662643,270 sq ft,Apartment,1,28.59109306,77.30799866,New Ashok Nagar,Delhi East,Delhi,7000,Welcome Properties
9801369,270 sq ft,Apartment,1,28.59099579,77.30814362,New Ashok Nagar,Delhi East,Delhi,7500,Welcome Properties
9805896,270 sq ft,Apartment,1,28.59116364,77.30786896,New Ashok Nagar,Delhi East,Delhi,7000,Welcome Properties
9574174,490 sq ft,Apartment,1,28.59120941,77.30724335,New Ashok Nagar,Delhi East,Delhi,8500,Welcome Properties
9880326,750 sq ft,Apartment,2,28.68648529,77.31652832,Dilshad Garden,Delhi East,Delhi,16000,Ankit Rawat
9480909,300 sq ft,Independent Floor,1,28.59547806,77.30644226,New Ashok Nagar,Delhi East,Delhi,8500,Shree Properties
9996922,200 sq ft,Independent Floor,1,28.59242439,77.3053894,New Ashok Nagar,Delhi East,Delhi,7000,Shree Properties
8854146,"1,125 sq ft",Independent Floor,3,28.63728523,77.28977203,Preet Vihar,Delhi East,Delhi,20000,Delli Property
9497962,"1,620 sq ft",Independent Floor,3,28.63664627,77.29142761,Preet Vihar,Delhi East,Delhi,40000,Delli Property
9514437,"1,800 sq ft",Independent Floor,3,28.63872147,77.28871918,Swasthya Vihar,Delhi East,Delhi,55000,Delli Property
9508075,"1,800 sq ft",Independent Floor,3,28.63837624,77.2890625,Swasthya Vihar,Delhi East,Delhi,55000,Delli Property
9988357,"1,700 sq ft",Independent Floor,3,28.66100121,77.31998444,Anand Vihar,Delhi East,Delhi,50000,Delli Property
9722288,"1,000 sq ft",Independent Floor,2,28.6364193,77.29275513,Preet Vihar,Delhi East,Delhi,10000,Arora Properties
9722273,"1,000 sq ft",Independent Floor,2,28.6364193,77.29275513,Preet Vihar,Delhi East,Delhi,18000,Arora Properties
9722318,"1,000 sq ft",Independent Floor,3,28.6364193,77.29275513,Preet Vihar,Delhi East,Delhi,25000,Arora Properties
9722056,850 sq ft,Independent Floor,1,28.6364193,77.29275513,Preet Vihar,Delhi East,Delhi,9000,Arora Properties
9722061,950 sq ft,Independent Floor,2,28.6364193,77.29275513,Preet Vihar,Delhi East,Delhi,12000,Arora Properties
9722216,"1,000 sq ft",Independent Floor,2,28.67262077,77.31427002,Vivek Vihar,Delhi East,Delhi,14500,Arora Properties
9721965,"1,000 sq ft",Independent Floor,2,28.67282867,77.31634521,Vivek Vihar,Delhi East,Delhi,13000,Arora Properties
8877048,700 sq ft,Independent House,1,28.60050774,77.29367065,mayur vihar phase 1,Delhi East,Delhi,10000,Jagdish Singh
7052688,500 sq ft,Independent House,1,28.65042877,77.28773499,Krishna Nagar,Delhi East,Delhi,10000,Ashish lamba
9852365,450 sq ft,Independent Floor,2,28.58897209,77.30152893,New Ashok Nagar,Delhi East,Delhi,12000,Kapil
8863040,"1,500 sq ft",Apartment,2,28.60095406,77.28465271,mayur vihar phase 1,Delhi East,Delhi,7500,Palakulam Sankaran Unni Namboothiri
8856883,450 sq ft,Independent House,2,28.65095901,77.27094269,Geeta Colony,Delhi East,Delhi,8500,Rajbal Sharma
9469927,450 sq ft,Independent Floor,1,28.66132545,77.29612732,Shahdara,Delhi East,Delhi,5000,Akhilesh Chauhan
8933621,"1,100 sq ft",Apartment,3,28.61148453,77.29711151,Mayur Vihar,Delhi East,Delhi,30000,Vibha
9808009,"1,800 sq ft",Apartment,3,28.63704109,77.29285431,Preet Vihar,Delhi East,Delhi,40000,Prince Cruise
8876205,700 sq ft,Independent House,1,28.60050774,77.29367065,mayur vihar phase 1,Delhi East,Delhi,10000,Jagdish Singh
9557861,"1,350 sq ft",Independent Floor,3,28.68042755,77.29871368,Shahdara,Delhi East,Delhi,25000,Chander Parkash
9812252,565 sq ft,Independent House,2,28.61024857,77.29472351,mayur vihar phase 1,Delhi East,Delhi,10000,user9807
9986635,600 sq ft,Independent Floor,1,28.59280205,77.30615234,New Ashok Nagar,Delhi East,Delhi,9000,Golden Properties
9960157,650 sq ft,Independent Floor,2,28.59238052,77.3055954,New Ashok Nagar,Delhi East,Delhi,11000,Golden Properties
9966008,600 sq ft,Independent Floor,2,28.5919323,77.30501556,New Ashok Nagar,Delhi East,Delhi,9000,Golden Properties
9976411,350 sq ft,Independent Floor,1,28.5900631,77.30302429,New Ashok Nagar,Delhi East,Delhi,5000,Golden Properties
9997037,750 sq ft,Independent Floor,2,28.58880234,77.3017807,New Ashok Nagar,Delhi East,Delhi,9200,Golden Properties
9954970,450 sq ft,Independent Floor,1,28.59231758,77.30558014,New Ashok Nagar,Delhi East,Delhi,8000,Golden Properties
9994380,750 sq ft,Independent Floor,2,28.59345436,77.30692291,New Ashok Nagar,Delhi East,Delhi,9400,Golden Properties
9972769,450 sq ft,Independent Floor,2,28.59182358,77.30540466,New Ashok Nagar,Delhi East,Delhi,12300,Golden Properties
9986635,600 sq ft,Independent Floor,1,28.59280205,77.30615234,New Ashok Nagar,Delhi East,Delhi,9000,Golden Properties
9964300,500 sq ft,Independent Floor,1,28.6387558,77.29292297,Preet Vihar,Delhi East,Delhi,8500,BK Associates
9982510,601 sq ft,Independent Floor,2,28.64950371,77.29112244,Krishna Nagar,Delhi East,Delhi,10000,BK Associates
9958866,550 sq ft,Independent Floor,1,28.6364193,77.29275513,Preet Vihar,Delhi East,Delhi,8500,BK Associates
9990183,500 sq ft,Independent Floor,1,28.63852882,77.29988098,Preet Vihar,Delhi East,Delhi,9000,BK Associates
9574177,400 sq ft,Independent Floor,1,28.59063339,77.30168152,New Ashok Nagar,Delhi East,Delhi,6000,Welcome Properties
9538749,"2,140 sq ft",Apartment,3,28.61204147,77.26969147,Patparganj,Delhi East,Delhi,85000,Jain builders and properties
9539656,"2,200 sq ft",Apartment,3,28.60957527,77.29814911,Mayur Vihar,Delhi East,Delhi,30000,Jain builders and properties
9972384,500 sq ft,Independent Floor,2,28.59335136,77.30539703,New Ashok Nagar,Delhi East,Delhi,12500,Golden Properties
9721975,"1,000 sq ft",Independent Floor,3,28.63588333,77.28601837,Preet Vihar,Delhi East,Delhi,17000,Arora Properties
9722254,"1,000 sq ft",Independent Floor,2,28.6381321,77.29904938,Preet Vihar,Delhi East,Delhi,20000,Arora Properties
9722281,"1,000 sq ft",Independent Floor,3,28.6364193,77.29275513,Preet Vihar,Delhi East,Delhi,20000,Arora Properties
9722097,"1,000 sq ft",Apartment,2,28.64365959,77.28601074,Krishna Nagar,Delhi East,Delhi,12000,Arora Properties
9721923,800 sq ft,Apartment,1,28.64494896,77.29341125,Krishna Nagar,Delhi East,Delhi,7000,Arora Properties
9721990,850 sq ft,Independent Floor,1,28.6364193,77.29275513,Preet Vihar,Delhi East,Delhi,8500,Arora Properties
9721994,450 sq ft,Independent Floor,1,28.6364193,77.29275513,Preet Vihar,Delhi East,Delhi,6500,Arora Properties
9721996,"1,000 sq ft",Independent Floor,1,28.6364193,77.29275513,Preet Vihar,Delhi East,Delhi,10000,Arora Properties
9722000,"1,000 sq ft",Independent Floor,2,28.6364193,77.29275513,Preet Vihar,Delhi East,Delhi,11000,Arora Properties
9722033,650 sq ft,Independent Floor,1,28.6364193,77.29275513,Preet Vihar,Delhi East,Delhi,8000,Arora Properties
9722051,400 sq ft,Independent Floor,1,28.6364193,77.29275513,Preet Vihar,Delhi East,Delhi,6000,Arora Properties
9722058,"1,000 sq ft",Independent Floor,2,28.6364193,77.29275513,Preet Vihar,Delhi East,Delhi,15000,Arora Properties
9722330,"1,000 sq ft",Independent Floor,3,28.6364193,77.29275513,Preet Vihar,Delhi East,Delhi,18000,Arora Properties
9863739,"1,000 sq ft",Independent Floor,3,28.63657951,77.28682709,Preet Vihar,Delhi East,Delhi,20000,Arora Properties
9721941,"1,000 sq ft",Independent Floor,2,28.6364193,77.29275513,Preet Vihar,Delhi East,Delhi,15000,Arora Properties
9757352,"1,100 sq ft",Apartment,2,28.62103653,77.29315948,Patparganj,Delhi East,Delhi,25000,sunil
9561199,445 sq ft,Apartment,1,28.62231827,77.30838013,Vinod Nagar East,Delhi East,Delhi,9000,Amit kumar
9836101,300 sq ft,Independent House,1,28.59425735,77.29959869,Trilokpuri,Delhi East,Delhi,7000,Bhavesh
9488826,"1,350 sq ft",Independent Floor,3,28.6654892,77.25979614,Shahdara,Delhi East,Delhi,25000,user
9488711,962 sq ft,Independent House,2,28.66905975,77.29740906,Shahdara,Delhi East,Delhi,15000,Nitish sisodia
8948202,445 sq ft,Apartment,1,28.62231827,77.30838013,Vinod Nagar East,Delhi East,Delhi,9500,Amit kumar
8870089,750 sq ft,Independent Floor,1,28.64883995,77.29415131,Krishna Nagar,Delhi East,Delhi,10000,Neelam Sharma
9567102,350 sq ft,Independent House,1,28.67422104,77.27005005,Shahdara,Delhi East,Delhi,6000,manzoor ilahi
9868881,850 sq ft,Independent Floor,2,28.62095642,77.28340912,Pandav Nagar,Delhi East,Delhi,10500,Ajay Sharma
