id,size,propertyType,bedrooms,latitude,longitude,localityName,suburbName,cityName,price,companyName
10072465,700 sq ft,Independent Floor,2,28.58909225,77.30220795,New Ashok Nagar,Delhi East,Delhi,10000,ASAssociates
10071039,260 sq ft,Independent Floor,1,28.59072113,77.30429077,New Ashok Nagar,Delhi East,Delhi,6100,ASAssociates
10070066,360 sq ft,Independent Floor,1,28.59133339,77.30501556,New Ashok Nagar,Delhi East,Delhi,8500,ASAssociates
10069059,350 sq ft,Independent Floor,1,28.59299088,77.30516052,New Ashok Nagar,Delhi East,Delhi,6000,ASAssociates
10069983,270 sq ft,Independent Floor,1,28.59110641,77.30605316,New Ashok Nagar,Delhi East,Delhi,6500,ASAssociates
10068663,450 sq ft,Independent Floor,1,28.58917427,77.30203247,New Ashok Nagar,Delhi East,Delhi,6000,ASAssociates
10080031,650 sq ft,Independent Floor,2,28.58909225,77.30220795,New Ashok Nagar,Delhi East,Delhi,11000,ASAssociates
10076886,350 sq ft,Independent Floor,1,28.58909225,77.30220795,New Ashok Nagar,Delhi East,Delhi,6000,ASAssociates
10076601,400 sq ft,Independent Floor,1,28.58909225,77.30220795,New Ashok Nagar,Delhi East,Delhi,7000,ASAssociates
10076522,550 sq ft,Independent Floor,1,28.58909225,77.30220795,New Ashok Nagar,Delhi East,Delhi,10000,ASAssociates
10074612,600 sq ft,Independent Floor,2,28.59299088,77.30516052,New Ashok Nagar,Delhi East,Delhi,12500,ASAssociates
10073658,550 sq ft,Independent Floor,1,28.59299088,77.30516052,New Ashok Nagar,Delhi East,Delhi,10000,ASAssociates
10073577,360 sq ft,Independent Floor,1,28.59204102,77.30577087,New Ashok Nagar,Delhi East,Delhi,8200,ASAssociates
10073543,500 sq ft,Independent Floor,1,28.58909225,77.30220795,New Ashok Nagar,Delhi East,Delhi,8000,ASAssociates
10073541,650 sq ft,Independent Floor,2,28.58909225,77.30220795,New Ashok Nagar,Delhi East,Delhi,11000,ASAssociates
10074365,400 sq ft,Independent Floor,1,28.58909225,77.30220795,New Ashok Nagar,Delhi East,Delhi,7500,ASAssociates
10071458,500 sq ft,Independent Floor,2,28.58909225,77.30220795,New Ashok Nagar,Delhi East,Delhi,10500,ASAssociates
10029487,"1,800 sq ft",Independent Floor,3,28.65460968,77.30175781,Shahdara,Delhi East,Delhi,45000,Delli Property
10041645,"2,000 sq ft",Apartment,4,28.61527252,77.29682159,Mayur Vihar,Delhi East,Delhi,37000,Guru Ji Associates
10041633,800 sq ft,Apartment,1,28.61381531,77.31277466,Mayur Vihar II,Delhi East,Delhi,13500,Guru Ji Associates
10042690,"1,050 sq ft",Apartment,2,28.61815071,77.30046082,Mayur Vihar II,Delhi East,Delhi,20000,Guru Ji Associates
10033199,"2,200 sq ft",Apartment,4,28.61693573,77.29610443,Mayur Vihar II,Delhi East,Delhi,45000,Guru Ji Associates
10033714,"1,600 sq ft",Apartment,3,28.61726952,77.29649353,Mayur Vihar II,Delhi East,Delhi,32000,Guru Ji Associates
10035164,"1,600 sq ft",Apartment,3,28.61726952,77.29649353,Mayur Vihar II,Delhi East,Delhi,32000,Guru Ji Associates
10031900,"1,200 sq ft",Apartment,2,28.6150856,77.3026123,Mayur Vihar II,Delhi East,Delhi,21000,Guru Ji Associates
10037012,900 sq ft,Apartment,1,28.61811066,77.30651093,Mayur Vihar II,Delhi East,Delhi,13000,Guru Ji Associates
10037002,"2,300 sq ft",Apartment,4,28.61674309,77.29599762,Mayur Vihar II,Delhi East,Delhi,35000,Guru Ji Associates
10032940,"1,000 sq ft",Apartment,2,28.61717224,77.30038452,Mayur Vihar II,Delhi East,Delhi,16500,Guru Ji Associates
10042770,"2,000 sq ft",Apartment,4,28.61742783,77.2955246,Mayur Vihar II,Delhi East,Delhi,40000,Guru Ji Associates
10035586,"2,100 sq ft",Apartment,4,28.617239,77.29582214,Mayur Vihar II,Delhi East,Delhi,40000,Guru Ji Associates
9750805,400 sq ft,Independent House,1,28.62875175,77.27845764,laxmi nagar near metro station,Delhi East,Delhi,6500,Nestaway
9750804,400 sq ft,Independent House,1,28.62875175,77.27845764,laxmi nagar near metro station,Delhi East,Delhi,6500,Nestaway
9750803,400 sq ft,Independent House,1,28.62875175,77.27845764,laxmi nagar near metro station,Delhi East,Delhi,6500,Nestaway
9750802,400 sq ft,Independent House,1,28.62875175,77.27845764,laxmi nagar near metro station,Delhi East,Delhi,6500,Nestaway
9750801,400 sq ft,Independent House,1,28.62875175,77.27845764,laxmi nagar near metro station,Delhi East,Delhi,8500,Nestaway
9750800,400 sq ft,Independent House,1,28.62875175,77.27845764,laxmi nagar near metro station,Delhi East,Delhi,8500,Nestaway
9750798,400 sq ft,Independent House,1,28.62875175,77.27845764,laxmi nagar near metro station,Delhi East,Delhi,8500,Nestaway
9750796,400 sq ft,Independent House,1,28.62875175,77.27845764,laxmi nagar near metro station,Delhi East,Delhi,8500,Nestaway
9750795,400 sq ft,Independent House,1,28.62875175,77.27845764,laxmi nagar near metro station,Delhi East,Delhi,8500,Nestaway
9750794,400 sq ft,Independent House,1,28.62875175,77.27845764,laxmi nagar near metro station,Delhi East,Delhi,8500,Nestaway
9750793,400 sq ft,Independent House,1,28.62875175,77.27845764,laxmi nagar near metro station,Delhi East,Delhi,8500,Nestaway
9750792,400 sq ft,Independent House,1,28.62875175,77.27845764,laxmi nagar near metro station,Delhi East,Delhi,8500,Nestaway
4714888,600 sq ft,Apartment,1,28.59325981,77.30802917,New Ashok Nagar,Delhi East,Delhi,12000,Nestaway
9967500,"1,450 sq ft",Independent Floor,3,28.65294647,77.30228424,Anand Vihar,Delhi East,Delhi,43000,Delli Property
9955863,"1,450 sq ft",Independent Floor,3,28.65274239,77.3010788,Shahdara,Delhi East,Delhi,35000,Delli Property
9989397,"1,710 sq ft",Independent Floor,3,28.65274239,77.3010788,Shahdara,Delhi East,Delhi,45000,Delli Property
9990624,"1,350 sq ft",Independent Floor,3,28.65224838,77.3041153,Anand Vihar,Delhi East,Delhi,40000,Delli Property
9990837,"1,800 sq ft",Independent Floor,3,28.65274239,77.3010788,Shahdara,Delhi East,Delhi,35000,Delli Property
9960714,"1,300 sq ft",Independent Floor,2,28.66083336,77.31921387,Anand Vihar,Delhi East,Delhi,45000,Delli Property
8160532,"1,500 sq ft",Apartment,3,28.62960052,77.30091095,IP Extension,Delhi East,Delhi,26000,Sai Ram Properties
9806285,651 sq ft,Independent Floor,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,16000,s k fiance pvt ltd
9806453,651 sq ft,Independent Floor,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,16000,kumar land propmoter
9326145,800 sq ft,Apartment,2,28.65021706,77.30270386,Anand Vihar,Delhi East,Delhi,17000,Global Estate India
9806309,651 sq ft,Independent Floor,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,16000,sharma land promoter
9597690,"1,200 sq ft",Apartment,2,28.58855057,77.30499268,New Ashok Nagar,Delhi East,Delhi,22000,Chauhan Property
9806339,651 sq ft,Independent Floor,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,16000,yogender
8105447,950 sq ft,Apartment,2,28.62779808,77.30779266,Patparganj,Delhi East,Delhi,21000,Sai Ram Properties
9806261,651 sq ft,Independent Floor,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,16000,s k finance pvt ltd laxmi nagar
9806365,651 sq ft,Independent Floor,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,16000,s k sharma
9597343,"1,650 sq ft",Apartment,3,28.62037659,77.29220581,Patparganj,Delhi East,Delhi,38000,Kushwaha Property
9597081,"1,100 sq ft",Apartment,2,28.63222694,77.30252838,Patparganj,Delhi East,Delhi,23000,Kushwaha Property
9597546,"1,000 sq ft",Apartment,2,28.62813377,77.30467224,Patparganj,Delhi East,Delhi,24000,Kushwaha Property
9594512,"1,800 sq ft",Apartment,4,28.62037849,77.2898407,Patparganj,Delhi East,Delhi,35000,Kushwaha Property
9595717,"1,650 sq ft",Apartment,2,28.63222694,77.30252838,Patparganj,Delhi East,Delhi,35000,Kushwaha Property
9590417,"1,300 sq ft",Apartment,3,28.62244606,77.28881073,Vinod Nagar North,Delhi East,Delhi,24000,Kushwaha Property
9591123,"1,450 sq ft",Apartment,3,28.63222694,77.30252838,Patparganj,Delhi East,Delhi,30000,Kushwaha Property
9591069,"1,650 sq ft",Apartment,3,28.62047005,77.29347229,Patparganj,Delhi East,Delhi,30000,Kushwaha Property
9590991,"1,050 sq ft",Apartment,2,28.62037659,77.29220581,Patparganj,Delhi East,Delhi,21000,Kushwaha Property
9592813,"1,650 sq ft",Apartment,3,28.62302017,77.30052948,Patparganj,Delhi East,Delhi,30000,Kushwaha Property
9592446,950 sq ft,Apartment,2,28.62970161,77.30509186,Patparganj,Delhi East,Delhi,20000,Kushwaha Property
9595726,"1,450 sq ft",Apartment,3,28.63078117,77.30201721,Patparganj,Delhi East,Delhi,30000,Kushwaha Property
9596001,950 sq ft,Apartment,2,28.62642097,77.30731964,Patparganj,Delhi East,Delhi,21000,Kushwaha Property
9684509,900 sq ft,Independent Floor,3,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,20000,s k fiance pvt ltd
9803408,400 sq ft,Independent Floor,1,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,8500,Property Club
9656305,"1,250 sq ft",Apartment,3,28.63222694,77.30252838,Patparganj,Delhi East,Delhi,27000,Kushwaha Property
8880598,300 sq ft,Independent House,1,28.62442017,77.29051208,Vinod Nagar North,Delhi East,Delhi,10000,Nestaway
8880589,300 sq ft,Independent House,1,28.62442017,77.29051208,Vinod Nagar North,Delhi East,Delhi,10000,Nestaway
8880583,800 sq ft,Independent House,2,28.62442017,77.29051208,Vinod Nagar North,Delhi East,Delhi,16000,Nestaway
9806233,651 sq ft,Independent Floor,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,16000,abhishek
9795820,550 sq ft,Independent Floor,2,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,11500,Property Club
9801924,500 sq ft,Independent Floor,1,28.60050774,77.29367065,Mayur Vihar I ext,Delhi East,Delhi,9000,Property Club
9809856,350 sq ft,Independent Floor,1,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,7500,Property Club
9803357,600 sq ft,Independent Floor,2,28.60050774,77.29367065,Mayur Vihar 1 Extension,Delhi East,Delhi,10000,Property Club
9797661,900 sq ft,Independent Floor,3,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,16000,s k sharma
9654556,950 sq ft,Apartment,2,28.63013458,77.3087616,Patparganj,Delhi East,Delhi,20000,Kushwaha Property
9656442,"1,600 sq ft",Apartment,3,28.63088417,77.30606842,Patparganj,Delhi East,Delhi,35000,Kushwaha Property
9590303,"1,050 sq ft",Apartment,2,28.63652802,77.30025482,Patparganj,Delhi East,Delhi,18900,Kushwaha Property
9679182,651 sq ft,Independent Floor,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,15000,sharma land promoter
8883543,800 sq ft,Apartment,2,28.62241173,77.27783966,Shakarpur,Delhi East,Delhi,12500,Nestaway
8883537,800 sq ft,Apartment,2,28.62241173,77.27783966,Shakarpur,Delhi East,Delhi,13000,Nestaway
8883530,800 sq ft,Apartment,2,28.62241173,77.27783966,Shakarpur,Delhi East,Delhi,13000,Nestaway
8883523,800 sq ft,Apartment,2,28.62241173,77.27783966,Shakarpur,Delhi East,Delhi,13500,Nestaway
7449967,500 sq ft,Independent House,1,28.65452385,77.27100372,Geeta Colony,Delhi East,Delhi,10000,Nestaway
7449964,500 sq ft,Independent House,1,28.65452385,77.27100372,Geeta Colony,Delhi East,Delhi,10000,Nestaway
9810629,650 sq ft,Independent Floor,2,28.61462402,77.31215668,Mayur Vihar I,Delhi East,Delhi,12500,Property Club
9795755,450 sq ft,Independent Floor,1,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,8000,Property Club
9656165,950 sq ft,Apartment,2,28.62593079,77.30609894,IP Extension,Delhi East,Delhi,27000,Kushwaha Property
9656369,950 sq ft,Apartment,2,28.62023735,77.29225922,Patparganj,Delhi East,Delhi,22000,Kushwaha Property
9738793,700 sq ft,Independent Floor,2,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,11000,Property Club
9795887,300 sq ft,Independent Floor,1,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,6500,Property Club
9754802,"1,200 sq ft",Apartment,2,28.60975075,77.33620453,Mayur Vihar,Delhi East,Delhi,22000,Global Estate India
9803453,400 sq ft,Independent Floor,1,28.61462402,77.31215668,Mayur Vihar I,Delhi East,Delhi,7500,Property Club
9679132,651 sq ft,Independent Floor,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,15000,s k sharma
9803389,500 sq ft,Independent Floor,1,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,9500,Property Club
9464691,400 sq ft,Independent House,1,28.59517479,77.31087494,New Ashok Nagar,Delhi East,Delhi,8000,ASAssociates
9652171,460 sq ft,Independent Floor,1,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,8600,Property Club
9652092,550 sq ft,Independent Floor,2,28.60050774,77.29367065,Mayur Vihar I ext,Delhi East,Delhi,11500,Property Club
9795954,450 sq ft,Independent Floor,1,28.61462402,77.31215668,Mayur Vihar I,Delhi East,Delhi,11000,Property Club
9796086,600 sq ft,Independent House,2,28.60050774,77.29367065,Mayur Vihar I ext,Delhi East,Delhi,11000,Property Club
9803327,350 sq ft,Independent Floor,1,28.60050774,77.29367065,Mayur Vihar I ext,Delhi East,Delhi,5500,Property Club
9679066,651 sq ft,Independent Floor,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,15000,abhishek
9806419,651 sq ft,Independent Floor,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,16000,s k finance shubham land propmoter colonizer pv
8711672,"1,000 sq ft",Independent Floor,3,28.64700317,77.29944611,Hargobind Enclave,Delhi East,Delhi,27000,aggarwal real estate
9782395,651 sq ft,Independent Floor,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,11500,s k finance pvt ltd laxmi nagar
8878743,300 sq ft,Apartment,1,28.63299179,77.27848053,Laxmi Nagary,Delhi East,Delhi,8000,Nestaway
9695321,900 sq ft,Independent Floor,3,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,20000,abhishek
9684080,651 sq ft,Independent Floor,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,15000,abhishek
8878756,300 sq ft,Apartment,1,28.63299179,77.27848053,Laxmi Nagary,Delhi East,Delhi,10000,Nestaway
8878735,300 sq ft,Apartment,1,28.63299179,77.27848053,Laxmi Nagary,Delhi East,Delhi,8000,Nestaway
9795467,451 sq ft,Independent Floor,1,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,14000,s k finance pvt ltd laxmi nagar
8701692,450 sq ft,Independent Floor,1,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,10000,Shivam property
9591775,"1,250 sq ft",Apartment,2,28.61764908,77.29916382,Mayur Vihar II,Delhi East,Delhi,18000,Guru Ji Associates
9684024,451 sq ft,Independent Floor,1,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,13000,abhishek
9738871,651 sq ft,Independent Floor,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,13000,abhishek
9464720,800 sq ft,Independent Floor,2,28.58903122,77.30600739,New Ashok Nagar,Delhi East,Delhi,14000,ASAssociates
9464611,350 sq ft,Independent Floor,1,28.58903122,77.30600739,New Ashok Nagar,Delhi East,Delhi,7000,ASAssociates
9464339,450 sq ft,Independent Floor,1,28.59501076,77.30664062,New Ashok Nagar,Delhi East,Delhi,8500,ASAssociates
9469662,"1,200 sq ft",Independent Floor,3,28.59299088,77.30516052,New Ashok Nagar,Delhi East,Delhi,22000,ASAssociates
9502752,900 sq ft,Independent Floor,2,28.59229469,77.30601501,New Ashok Nagar,Delhi East,Delhi,14000,ASAssociates
9502393,600 sq ft,Independent Floor,1,28.58909035,77.30704498,New Ashok Nagar,Delhi East,Delhi,12500,ASAssociates
9502872,450 sq ft,Independent Floor,1,28.59299088,77.30516052,New Ashok Nagar,Delhi East,Delhi,7500,ASAssociates
9504870,500 sq ft,Independent Floor,1,28.59229469,77.30601501,New Ashok Nagar,Delhi East,Delhi,12000,ASAssociates
9601722,600 sq ft,Independent Floor,2,28.59408951,77.30764771,New Ashok Nagar,Delhi East,Delhi,12000,ASAssociates
9465347,380 sq ft,Independent Floor,1,28.59229469,77.30601501,New Ashok Nagar,Delhi East,Delhi,6500,ASAssociates
9465346,550 sq ft,Independent Floor,2,28.58911705,77.30205536,New Ashok Nagar,Delhi East,Delhi,11500,ASAssociates
9465344,650 sq ft,Independent Floor,2,28.59299088,77.30516052,New Ashok Nagar,Delhi East,Delhi,10000,ASAssociates
9465342,400 sq ft,Independent Floor,1,28.59424591,77.30967712,New Ashok Nagar,Delhi East,Delhi,7000,ASAssociates
9688438,350 sq ft,Independent Floor,1,28.5951519,77.3114624,New Ashok Nagar,Delhi East,Delhi,6000,ASAssociates
9688327,450 sq ft,Independent Floor,1,28.59501076,77.30664062,New Ashok Nagar,Delhi East,Delhi,10000,ASAssociates
9688245,350 sq ft,Independent Floor,1,28.59432411,77.30854797,New Ashok Nagar,Delhi East,Delhi,7500,ASAssociates
9532583,"1,000 sq ft",Independent Floor,3,28.5912056,77.30823517,New Ashok Nagar,Delhi East,Delhi,18000,ASAssociates
9539537,400 sq ft,Independent Floor,1,28.59076691,77.30715942,New Ashok Nagar,Delhi East,Delhi,7000,ASAssociates
9541068,800 sq ft,Independent Floor,2,28.59501076,77.30664062,New Ashok Nagar,Delhi East,Delhi,15000,ASAssociates
9571426,850 sq ft,Independent Floor,2,28.59171486,77.30512238,New Ashok Nagar,Delhi East,Delhi,15000,ASAssociates
8645487,500 sq ft,Independent Floor,1,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,9500,Dev Properties
8684625,450 sq ft,Independent Floor,1,28.6367569,77.30422211,Patparganj,Delhi East,Delhi,10000,Kushwaha Property
9500402,600 sq ft,Independent Floor,1,28.63871002,77.29582214,Preet Vihar,Delhi East,Delhi,10000,BK Associates
8861779,600 sq ft,Independent Floor,2,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,14500,Shivam property
8588334,850 sq ft,Independent Floor,2,28.63871002,77.29582214,Preet Vihar,Delhi East,Delhi,14000,Deepak Associates
9577567,500 sq ft,Independent Floor,1,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,10000,Property Club
9688496,600 sq ft,Independent Floor,1,28.59424591,77.30967712,New Ashok Nagar,Delhi East,Delhi,11000,ASAssociates
9504530,451 sq ft,Independent Floor,1,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,12000,abhishek
9504706,651 sq ft,Independent Floor,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,15000,abhishek
9738886,900 sq ft,Independent Floor,3,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,14000,abhishek
9461128,451 sq ft,Apartment,1,28.63990211,77.28276825,Guru Angad Nagar,Delhi East,Delhi,12000,s k sharma
9592063,"1,450 sq ft",Apartment,3,28.63222694,77.30252838,Patparganj,Delhi East,Delhi,28000,Kushwaha Property
9500564,800 sq ft,Independent Floor,2,28.63871002,77.29582214,Preet Vihar,Delhi East,Delhi,14000,BK Associates
9679426,451 sq ft,Independent Floor,1,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,15000,s k finance shubham land propmoter colonizer pv
8645534,650 sq ft,Independent Floor,2,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,12000,Dev Properties
9688494,"1,620 sq ft",Independent Floor,3,28.65918159,77.30645752,Surajmal Vihar,Delhi East,Delhi,40000,Delli Property
9688477,"1,800 sq ft",Independent Floor,3,28.65469742,77.30258942,AGCR Enclave,Delhi East,Delhi,45000,Delli Property
9688430,"1,530 sq ft",Independent Floor,3,28.65294647,77.30228424,Anand Vihar,Delhi East,Delhi,35000,Delli Property
9688428,"2,160 sq ft",Independent Floor,4,28.66400719,77.30908203,IP Extension,Delhi East,Delhi,50000,Delli Property
8861526,500 sq ft,Independent Floor,2,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,10000,Shivam property
8862248,590 sq ft,Independent Floor,2,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,10500,Shivam property
8862044,420 sq ft,Independent Floor,1,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,9400,Shivam property
8861874,550 sq ft,Independent Floor,2,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,11000,Shivam property
9553348,580 sq ft,Apartment,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,12500,Mass Properties
8890562,"1,000 sq ft",Independent Floor,2,28.63871002,77.29582214,Preet Vihar,Delhi East,Delhi,14000,Deepak Associates
8940081,"1,000 sq ft",Independent Floor,2,28.63871002,77.29582214,Preet Vihar,Delhi East,Delhi,15000,Deepak Associates
8939999,680 sq ft,Independent Floor,1,28.63871002,77.29582214,Preet Vihar,Delhi East,Delhi,9000,Deepak Associates
9460985,900 sq ft,Apartment,3,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,15000,abhishek
9508289,"1,710 sq ft",Independent Floor,3,28.65294647,77.30228424,Anand Vihar,Delhi East,Delhi,42000,Delli Property
9507951,"1,710 sq ft",Independent Floor,3,28.63675308,77.2875061,Preet Vihar,Delhi East,Delhi,40000,Delli Property
9688547,"1,800 sq ft",Independent Floor,3,28.64522552,77.29414368,IP Extension,Delhi East,Delhi,35000,Delli Property
9688540,"1,710 sq ft",Independent Floor,3,28.63502693,77.28720856,Preet Vihar,Delhi East,Delhi,40000,Delli Property
9688536,"1,710 sq ft",Independent Floor,3,28.63675308,77.2875061,Preet Vihar,Delhi East,Delhi,40000,Delli Property
9688508,"2,250 sq ft",Independent Floor,4,28.65545845,77.30903625,Anand Vihar,Delhi East,Delhi,55000,Delli Property
9688452,"1,710 sq ft",Independent Floor,3,28.65918159,77.30645752,Surajmal Vihar,Delhi East,Delhi,40000,Delli Property
9688412,"1,800 sq ft",Independent Floor,3,28.63375282,77.28943634,Preet Vihar,Delhi East,Delhi,45000,Delli Property
9531772,"1,620 sq ft",Independent Floor,3,28.66101837,77.31230164,Surajmal Vihar,Delhi East,Delhi,28000,Delli Property
9501897,800 sq ft,Independent Floor,2,28.63871002,77.29582214,Preet Vihar,Delhi East,Delhi,12500,Deepak Associates
9557006,"1,450 sq ft",Apartment,3,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,35000,om sai
9488984,"1,250 sq ft",Independent Floor,2,28.62015152,77.30258179,Mayur Vihar II,Delhi East,Delhi,19000,Atlantic Properties Pvt Ltd
9488955,750 sq ft,Independent Floor,1,28.62015152,77.30258179,Mayur Vihar II,Delhi East,Delhi,13500,Atlantic Properties Pvt Ltd
8817753,750 sq ft,Apartment,1,28.63104248,77.30619049,Patparganj,Delhi East,Delhi,15000,Atlantic Properties Pvt Ltd
8884297,760 sq ft,Apartment,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,12000,Mass Properties
8929626,540 sq ft,Apartment,1,28.63502693,77.28720856,Nirman Vihar,Delhi East,Delhi,9000,Mass Properties
8849262,680 sq ft,Apartment,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,11000,Mass Properties
8850644,"1,000 sq ft",Independent Floor,3,28.63871002,77.29582214,Preet Vihar,Delhi East,Delhi,15000,Deepak Associates
8848228,"1,500 sq ft",Independent Floor,3,28.63871002,77.29582214,Preet Vihar,Delhi East,Delhi,19000,Deepak Associates
8687483,"1,400 sq ft",Apartment,3,28.61148453,77.29711151,Mayur Vihar,Delhi East,Delhi,35000,ANIL PROPERTIES
9532622,560 sq ft,Independent Floor,2,28.63530922,77.22496033,Guru Angad Nagar,Delhi East,Delhi,12500,Mass Properties
9460959,451 sq ft,Apartment,1,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,10000,abhishek
9640490,"1,620 sq ft",Independent Floor,2,28.65419579,77.30751801,AGCR Enclave,Delhi East,Delhi,28000,Delli Property
9688561,"1,350 sq ft",Independent Floor,3,28.66995049,77.31964111,Vivek Vihar,Delhi East,Delhi,25000,Delli Property
8854178,"1,350 sq ft",Independent Floor,2,28.66212463,77.31593323,Anand Vihar,Delhi East,Delhi,24000,Delli Property
8853910,"2,700 sq ft",Independent Floor,4,28.65274239,77.3010788,Shahdara,Delhi East,Delhi,50000,Delli Property
9684753,900 sq ft,Independent Floor,3,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,20000,s k finance pvt ltd
8861689,400 sq ft,Independent Floor,1,28.60050774,77.29367065,Mayur Vihar 1 Extension,Delhi East,Delhi,9700,Shivam property
8862339,590 sq ft,Independent Floor,2,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,11500,Shivam property
8616288,560 sq ft,Independent Floor,2,28.63530922,77.22496033,Guru Angad Nagar,Delhi East,Delhi,12000,Mass Properties
8711152,560 sq ft,Independent Floor,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,12500,Mass Properties
8641417,450 sq ft,Independent Floor,1,28.61429024,77.36219788,Radhu Place,Delhi East,Delhi,8500,Mass Properties
8641352,517 sq ft,Independent Floor,2,28.63530922,77.22496033,Guru Angad Nagar,Delhi East,Delhi,13000,Mass Properties
8824654,560 sq ft,Apartment,1,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,8500,Mass Properties
9546148,"1,200 sq ft",Apartment,3,28.62976646,77.30672455,IP Extension,Delhi East,Delhi,45000,sk roy
9471591,680 sq ft,Apartment,3,28.63502693,77.28720856,Nirman Vihar,Delhi East,Delhi,14500,Mass Properties
8928931,760 sq ft,Apartment,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,11000,Mass Properties
8736340,560 sq ft,Apartment,2,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,13000,Mass Properties
8806052,480 sq ft,Independent Floor,1,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,8500,Mass Properties
8849450,560 sq ft,Apartment,1,28.63050079,77.2773819,laxmi nagar near metro station,Delhi East,Delhi,9500,Mass Properties
8943488,700 sq ft,Independent Floor,1,28.63871002,77.29582214,Preet Vihar,Delhi East,Delhi,14000,BK Associates
8890905,"1,000 sq ft",Independent Floor,2,28.63871002,77.29582214,Preet Vihar,Delhi East,Delhi,15000,Deepak Associates
8849215,700 sq ft,Independent Floor,2,28.63871002,77.29582214,Preet Vihar,Delhi East,Delhi,10000,Deepak Associates
8682144,750 sq ft,Independent Floor,2,28.68589211,77.31602478,Dilshad Garden,Delhi East,Delhi,16000,Loyal Properties
9532356,"1,710 sq ft",Independent Floor,3,28.65277481,77.30596161,AGCR Enclave,Delhi East,Delhi,30000,Delli Property
9584679,"1,100 sq ft",Apartment,2,28.61786461,77.29899597,Mayur Vihar II,Delhi East,Delhi,18000,Guru Ji Associates
9584482,"1,050 sq ft",Apartment,2,28.61786461,77.29899597,Mayur Vihar II,Delhi East,Delhi,20000,Guru Ji Associates
4968548,750 sq ft,Independent Floor,2,28.60659218,77.29367828,mayur vihar phase 1,Delhi East,Delhi,18000,vajpayee properties
